date,sku_id,category,sales,oos_loss_share,promo_flag,promo_type,base_price,final_price,temperature,precipitation,holiday_flag,days_to_holiday,days_from_holiday,holiday_name
2022-10-15,Bakery_SKU_007,Bakery,2607.29,0.0,1,Bundle,9.55,7.74,66.4,0.0,0,-40,40,Thanksgiving
2022-10-15,Bakery_SKU_008,Bakery,2498.18,0.0,1,Bundle,6.98,5.75,66.4,0.0,0,-40,40,Thanksgiving
2022-10-15,Bakery_SKU_009,Bakery,964.28,0.0,0,None,3.16,3.16,66.4,0.0,0,-40,40,Thanksgiving
2022-10-15,Bakery_SKU_010,Bakery,1022.83,0.0,0,None,2.84,2.84,66.4,0.0,0,-40,40,Thanksgiving
2022-10-16,Beverages_SKU_001,Beverages,2667.97,0.0,1,Discount,4.25,3.37,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_002,Beverages,2561.27,0.0,1,BOGO,6.39,3.19,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_003,Beverages,725.37,0.0,0,None,2.94,2.94,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_004,Beverages,916.71,0.355,0,None,2.35,2.35,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_005,Beverages,1307.06,0.0,0,None,5.61,5.61,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_006,Beverages,2191.55,0.0,1,Discount,2.12,1.7,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_007,Beverages,951.62,0.0,0,None,6.99,6.99,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_008,Beverages,936.05,0.0,0,None,3.09,3.09,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_009,Beverages,2495.69,0.0,1,Discount,3.83,2.6,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Beverages_SKU_010,Beverages,1442.23,0.0,1,Discount,4.59,3.92,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_001,Frozen_Foods,585.13,0.0,0,None,8.51,8.51,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_002,Frozen_Foods,629.93,0.0,0,None,5.63,5.63,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_003,Frozen_Foods,1093.5,0.0,0,None,7.1,7.1,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_004,Frozen_Foods,767.52,0.0,0,None,4.8,4.8,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_005,Frozen_Foods,830.28,0.0,1,Discount,8.33,5.74,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_006,Frozen_Foods,662.06,0.0,0,None,8.47,8.47,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_007,Frozen_Foods,1141.39,0.0,0,None,3.59,3.59,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_008,Frozen_Foods,1356.95,0.0,0,None,11.69,11.69,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_009,Frozen_Foods,627.76,0.0,0,None,5.74,5.74,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Frozen_Foods_SKU_010,Frozen_Foods,1017.26,0.0,0,None,9.16,9.16,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_001,Bakery,1172.25,0.168,0,None,3.42,3.42,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_002,Bakery,1546.19,0.0,0,None,2.76,2.76,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_003,Bakery,1414.9,0.0,0,None,4.44,4.44,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_004,Bakery,1456.34,0.0,1,Discount,4.84,3.89,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_005,Bakery,856.91,0.0,0,None,6.6,6.6,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_006,Bakery,1559.95,0.0,1,Loyalty,9.77,8.86,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_007,Bakery,1632.09,0.0,0,None,9.55,9.55,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_008,Bakery,3580.22,0.0,1,BOGO,6.98,3.49,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_009,Bakery,1190.26,0.0,0,None,3.16,3.16,58.2,0.0,0,-39,41,Thanksgiving
2022-10-16,Bakery_SKU_010,Bakery,1817.88,0.0,1,BOGO,2.84,1.42,58.2,0.0,0,-39,41,Thanksgiving
2022-10-17,Beverages_SKU_001,Beverages,1079.51,0.0,0,None,4.25,4.25,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_002,Beverages,980.63,0.0,0,None,6.39,6.39,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_003,Beverages,670.37,0.0,0,None,2.94,2.94,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_004,Beverages,1154.47,0.0,0,None,2.35,2.35,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_005,Beverages,917.55,0.0,0,None,5.61,5.61,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_006,Beverages,1116.35,0.0,0,None,2.12,2.12,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_007,Beverages,585.65,0.0,0,None,6.99,6.99,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_008,Beverages,740.03,0.0,0,None,3.09,3.09,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_009,Beverages,884.26,0.0,0,None,3.83,3.83,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Beverages_SKU_010,Beverages,663.02,0.0,0,None,4.59,4.59,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_001,Frozen_Foods,438.64,0.0,0,None,8.51,8.51,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_002,Frozen_Foods,563.86,0.0,0,None,5.63,5.63,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_003,Frozen_Foods,794.38,0.0,0,None,7.1,7.1,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_004,Frozen_Foods,647.37,0.0,0,None,4.8,4.8,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_005,Frozen_Foods,430.77,0.0,0,None,8.33,8.33,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_006,Frozen_Foods,346.53,0.0,0,None,8.47,8.47,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_007,Frozen_Foods,966.43,0.0,0,None,3.59,3.59,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_008,Frozen_Foods,902.99,0.0,0,None,11.69,11.69,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_009,Frozen_Foods,495.58,0.0,0,None,5.74,5.74,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Frozen_Foods_SKU_010,Frozen_Foods,625.61,0.0,0,None,9.16,9.16,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_001,Bakery,667.54,0.0,0,None,3.42,3.42,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_002,Bakery,950.47,0.0,0,None,2.76,2.76,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_003,Bakery,1084.79,0.0,0,None,4.44,4.44,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_004,Bakery,801.19,0.0,0,None,4.84,4.84,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_005,Bakery,634.67,0.0,0,None,6.6,6.6,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_006,Bakery,1069.89,0.0,0,None,9.77,9.77,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_007,Bakery,1252.8,0.0,0,None,9.55,9.55,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_008,Bakery,1131.75,0.0,0,None,6.98,6.98,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_009,Bakery,574.37,0.0,0,None,3.16,3.16,63.9,0.0,0,-38,42,Thanksgiving
2022-10-17,Bakery_SKU_010,Bakery,730.78,0.0,0,None,2.84,2.84,63.9,0.0,0,-38,42,Thanksgiving
2022-10-18,Beverages_SKU_001,Beverages,1074.16,0.0,0,None,4.25,4.25,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_002,Beverages,861.54,0.0,0,None,6.39,6.39,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_003,Beverages,569.57,0.0,0,None,2.94,2.94,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_004,Beverages,961.45,0.0,0,None,2.35,2.35,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_005,Beverages,761.37,0.0,0,None,5.61,5.61,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_006,Beverages,1109.54,0.0,0,None,2.12,2.12,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_007,Beverages,670.4,0.0,0,None,6.99,6.99,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_008,Beverages,525.34,0.0,0,None,3.09,3.09,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_009,Beverages,802.81,0.0,0,None,3.83,3.83,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Beverages_SKU_010,Beverages,582.23,0.0,0,None,4.59,4.59,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_001,Frozen_Foods,467.61,0.0,0,None,8.51,8.51,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_002,Frozen_Foods,471.09,0.0,0,None,5.63,5.63,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_003,Frozen_Foods,781.57,0.0,0,None,7.1,7.1,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_004,Frozen_Foods,512.92,0.0,0,None,4.8,4.8,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_005,Frozen_Foods,318.86,0.0,0,None,8.33,8.33,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_006,Frozen_Foods,447.03,0.0,0,None,8.47,8.47,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_007,Frozen_Foods,768.49,0.0,0,None,3.59,3.59,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_008,Frozen_Foods,682.44,0.0,0,None,11.69,11.69,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_009,Frozen_Foods,371.33,0.0,0,None,5.74,5.74,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Frozen_Foods_SKU_010,Frozen_Foods,511.52,0.0,0,None,9.16,9.16,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_001,Bakery,801.9,0.0,0,None,3.42,3.42,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_002,Bakery,1035.41,0.0,0,None,2.76,2.76,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_003,Bakery,933.52,0.0,0,None,4.44,4.44,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_004,Bakery,833.4,0.0,0,None,4.84,4.84,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_005,Bakery,677.12,0.0,0,None,6.6,6.6,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_006,Bakery,1014.35,0.0,0,None,9.77,9.77,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_007,Bakery,945.36,0.0,0,None,9.55,9.55,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_008,Bakery,962.65,0.0,0,None,6.98,6.98,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_009,Bakery,630.88,0.0,0,None,3.16,3.16,54.7,0.0,0,-37,43,Thanksgiving
2022-10-18,Bakery_SKU_010,Bakery,605.52,0.0,0,None,2.84,2.84,54.7,0.0,0,-37,43,Thanksgiving
2022-10-19,Beverages_SKU_001,Beverages,1151.9,0.0,0,None,4.25,4.25,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_002,Beverages,909.09,0.0,0,None,6.39,6.39,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_003,Beverages,555.34,0.142,0,None,2.94,2.94,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_004,Beverages,986.03,0.0,0,None,2.35,2.35,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_005,Beverages,977.92,0.0,0,None,5.61,5.61,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_006,Beverages,921.59,0.0,0,None,2.12,2.12,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_007,Beverages,656.66,0.0,0,None,6.99,6.99,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_008,Beverages,708.15,0.0,0,None,3.09,3.09,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_009,Beverages,1136.89,0.325,1,Discount,3.83,3.04,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Beverages_SKU_010,Beverages,1630.18,0.0,1,BOGO,4.59,2.29,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_001,Frozen_Foods,363.86,0.0,0,None,8.51,8.51,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_002,Frozen_Foods,591.11,0.0,0,None,5.63,5.63,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_003,Frozen_Foods,732.33,0.0,0,None,7.1,7.1,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_004,Frozen_Foods,1058.1,0.0,1,Discount,4.8,3.75,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_005,Frozen_Foods,411.18,0.0,0,None,8.33,8.33,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_006,Frozen_Foods,449.96,0.0,0,None,8.47,8.47,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_007,Frozen_Foods,777.03,0.0,0,None,3.59,3.59,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_008,Frozen_Foods,685.88,0.0,0,None,11.69,11.69,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_009,Frozen_Foods,402.21,0.0,0,None,5.74,5.74,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Frozen_Foods_SKU_010,Frozen_Foods,671.73,0.0,0,None,9.16,9.16,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_001,Bakery,714.72,0.0,0,None,3.42,3.42,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_002,Bakery,994.77,0.0,0,None,2.76,2.76,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_003,Bakery,752.05,0.0,0,None,4.44,4.44,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_004,Bakery,791.58,0.0,0,None,4.84,4.84,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_005,Bakery,646.41,0.0,0,None,6.6,6.6,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_006,Bakery,1125.53,0.0,0,None,9.77,9.77,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_007,Bakery,1233.78,0.0,0,None,9.55,9.55,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_008,Bakery,1080.82,0.0,0,None,6.98,6.98,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_009,Bakery,720.36,0.0,0,None,3.16,3.16,50.0,0.0,0,-36,44,Thanksgiving
2022-10-19,Bakery_SKU_010,Bakery,690.5,0.0,0,None,2.84,2.84,50.0,0.0,0,-36,44,Thanksgiving
2022-10-20,Beverages_SKU_001,Beverages,1015.39,0.0,0,None,4.25,4.25,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_002,Beverages,861.75,0.0,0,None,6.39,6.39,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_003,Beverages,579.4,0.0,0,None,2.94,2.94,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_004,Beverages,2633.95,0.0,1,BOGO,2.35,1.18,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_005,Beverages,1036.92,0.0,0,None,5.61,5.61,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_006,Beverages,1019.5,0.0,0,None,2.12,2.12,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_007,Beverages,726.8,0.0,0,None,6.99,6.99,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_008,Beverages,720.13,0.0,0,None,3.09,3.09,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_009,Beverages,873.65,0.0,0,None,3.83,3.83,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Beverages_SKU_010,Beverages,703.97,0.0,0,None,4.59,4.59,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_001,Frozen_Foods,385.97,0.0,0,None,8.51,8.51,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_002,Frozen_Foods,507.04,0.0,0,None,5.63,5.63,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_003,Frozen_Foods,818.1,0.0,0,None,7.1,7.1,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_004,Frozen_Foods,609.68,0.0,0,None,4.8,4.8,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_005,Frozen_Foods,414.96,0.0,0,None,8.33,8.33,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_006,Frozen_Foods,491.35,0.0,0,None,8.47,8.47,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_007,Frozen_Foods,833.72,0.0,0,None,3.59,3.59,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_008,Frozen_Foods,518.74,0.224,0,None,11.69,11.69,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_009,Frozen_Foods,432.98,0.0,0,None,5.74,5.74,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Frozen_Foods_SKU_010,Frozen_Foods,648.13,0.0,0,None,9.16,9.16,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_001,Bakery,949.47,0.0,0,None,3.42,3.42,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_002,Bakery,1043.89,0.0,0,None,2.76,2.76,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_003,Bakery,1051.76,0.0,0,None,4.44,4.44,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_004,Bakery,799.63,0.0,0,None,4.84,4.84,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_005,Bakery,612.23,0.0,0,None,6.6,6.6,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_006,Bakery,974.81,0.0,0,None,9.77,9.77,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_007,Bakery,1149.43,0.0,0,None,9.55,9.55,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_008,Bakery,955.45,0.0,0,None,6.98,6.98,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_009,Bakery,631.39,0.0,0,None,3.16,3.16,48.1,0.0,0,-35,45,Thanksgiving
2022-10-20,Bakery_SKU_010,Bakery,853.47,0.0,0,None,2.84,2.84,48.1,0.0,0,-35,45,Thanksgiving
2022-10-21,Beverages_SKU_001,Beverages,1173.06,0.0,0,None,4.25,4.25,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_002,Beverages,1175.02,0.0,0,None,6.39,6.39,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_003,Beverages,827.22,0.0,0,None,2.94,2.94,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_004,Beverages,1309.37,0.0,0,None,2.35,2.35,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_005,Beverages,1111.77,0.0,0,None,5.61,5.61,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_006,Beverages,1230.75,0.0,0,None,2.12,2.12,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_007,Beverages,1308.58,0.0,1,Discount,6.99,4.7,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_008,Beverages,718.03,0.0,0,None,3.09,3.09,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_009,Beverages,1062.64,0.0,0,None,3.83,3.83,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Beverages_SKU_010,Beverages,901.72,0.0,0,None,4.59,4.59,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_001,Frozen_Foods,502.39,0.0,0,None,8.51,8.51,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_002,Frozen_Foods,956.17,0.0,1,Discount,5.63,4.8,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_003,Frozen_Foods,1038.46,0.0,0,None,7.1,7.1,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_004,Frozen_Foods,799.95,0.0,0,None,4.8,4.8,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_005,Frozen_Foods,539.03,0.0,0,None,8.33,8.33,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_006,Frozen_Foods,570.81,0.0,0,None,8.47,8.47,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_007,Frozen_Foods,1144.95,0.0,0,None,3.59,3.59,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_008,Frozen_Foods,852.68,0.0,0,None,11.69,11.69,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_009,Frozen_Foods,496.14,0.0,0,None,5.74,5.74,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Frozen_Foods_SKU_010,Frozen_Foods,777.88,0.0,0,None,9.16,9.16,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_001,Bakery,1037.99,0.0,0,None,3.42,3.42,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_002,Bakery,1265.0,0.0,0,None,2.76,2.76,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_003,Bakery,1147.55,0.0,0,None,4.44,4.44,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_004,Bakery,1123.89,0.0,0,None,4.84,4.84,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_005,Bakery,782.81,0.0,0,None,6.6,6.6,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_006,Bakery,1223.03,0.0,0,None,9.77,9.77,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_007,Bakery,1512.17,0.0,0,None,9.55,9.55,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_008,Bakery,1259.93,0.0,0,None,6.98,6.98,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_009,Bakery,682.67,0.15,0,None,3.16,3.16,50.3,0.0,0,-34,46,Thanksgiving
2022-10-21,Bakery_SKU_010,Bakery,1004.7,0.0,0,None,2.84,2.84,50.3,0.0,0,-34,46,Thanksgiving
2022-10-22,Beverages_SKU_001,Beverages,3077.78,0.0,1,Discount,4.25,2.68,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_002,Beverages,1973.66,0.0,1,Bundle,6.39,5.23,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_003,Beverages,522.47,0.467,0,None,2.94,2.94,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_004,Beverages,2612.12,0.0,1,Discount,2.35,1.69,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_005,Beverages,3140.27,0.0,1,Discount,5.61,3.46,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_006,Beverages,1499.13,0.0,0,None,2.12,2.12,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_007,Beverages,1049.2,0.0,0,None,6.99,6.99,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_008,Beverages,979.8,0.0,0,None,3.09,3.09,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_009,Beverages,1289.21,0.0,0,None,3.83,3.83,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Beverages_SKU_010,Beverages,1031.97,0.0,0,None,4.59,4.59,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Frozen_Foods_SKU_001,Frozen_Foods,678.99,0.0,0,None,8.51,8.51,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Frozen_Foods_SKU_002,Frozen_Foods,765.13,0.0,0,None,5.63,5.63,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Frozen_Foods_SKU_003,Frozen_Foods,1161.59,0.0,0,None,7.1,7.1,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Frozen_Foods_SKU_004,Frozen_Foods,1557.96,0.0,1,Discount,4.8,3.43,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Frozen_Foods_SKU_005,Frozen_Foods,601.64,0.0,0,None,8.33,8.33,41.9,0.0,0,-33,47,Thanksgiving
2022-10-22,Frozen_Foods_SKU_006,Frozen_Foods,637.06,0.0,0,None,8.47,8.47,41.9,0.0,0,-33,47,Thanksgiving
