category,date,sales,oos_loss_share,avg_discount_pct,base_price,final_price,temperature,precipitation,holiday_flag,days_to_holiday,days_from_holiday,holiday_name,promo_intensity,promo_flag,oos_adjusted_sales,day_of_week,week_of_year,month,day_of_year,week_of_month,is_weekend,day_of_week_sin,day_of_week_cos,week_of_year_sin,week_of_year_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,oos_lag_7,lag_7,lag_14,lag_28,lag_364,rolling_mean_7,rolling_mean_28,rolling_mean_364,promo_lag_7,days_since_promo,is_pre_holiday,is_holiday_peak,is_post_holiday,temp_rolling_avg_14,temp_deviation,is_extreme_cold,is_extreme_hot,heavy_precip_flag
Beverages,2023-07-28,17764.7,0.02107198095098707,0.0,4.138226268949095,4.138226268949095,79.1,0.0,0,-38,24,Labor_Day,0.0,0,18147.095245325243,4,30,7,209,4,0,-0.433883739117558,-0.9009688679024191,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,-0.4383067230125192,-0.898825465016444,0.0,24928.670000000002,21556.39,28131.04,21479.917377314207,19927.455795028687,19828.58167107161,19089.442334982894,0.22993083866889005,1,0,0,0,86.96428571428571,-7.864285714285714,0,0,0
Beverages,2023-07-29,25476.57,0.0,0.06259832855421604,3.999179579511685,3.8252591695035876,91.7,0.0,0,-37,25,Labor_Day,0.3162839424616422,1,25476.57,5,30,7,210,5,1,-0.9749279121818236,-0.2225209339563146,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,-0.45370308603134424,-0.8911529104063088,0.0,30185.52,25719.537967754673,29693.237350487918,27475.313081282795,19254.748652171544,19677.98640855419,19000.2130557858,0.35035606476217734,2,0,0,0,87.08571428571427,4.614285714285728,0,1,0
Beverages,2023-07-30,21706.62,0.019769494283310804,0.008903577689207577,4.245011918023165,4.19506284718671,89.2,0.51,0,-36,26,Labor_Day,0.11099793519212112,0,22144.403661595232,6,30,7,211,5,1,-0.7818314824680299,0.6234898018587334,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,-0.46896519100763184,-0.8832166493127127,0.022276452684403043,26415.98442720455,24900.23,32322.974545568195,25572.936737242577,18644.52282851307,19314.466019840864,18571.774484357225,0.25611198593129114,1,0,0,0,87.35,1.8500000000000085,0,1,1
Beverages,2023-07-31,14396.619999999999,0.0060723232258682956,0.0,4.238676418492674,4.238676418492674,81.1,0.0,0,-35,27,Labor_Day,0.0,0,14484.575021318784,0,31,7,212,5,0,0.0,1.0,-0.5680647467311556,-0.8229838658936565,-0.4999999999999997,-0.8660254037844388,-0.48408852163897587,-0.8750190302029955,0.0,14298.289999999999,17183.45,28232.34,16630.56,18671.134974415752,18823.474413459393,18578.83388511994,0.0,2,0,0,0,86.37857142857145,-5.278571428571453,0,0,0
Beverages,2023-08-01,14693.1,0.0,0.0,4.114153623129224,4.114153623129224,85.6,0.0,0,-34,28,Labor_Day,0.0,0,14693.1,1,31,8,213,1,0,0.7818314824680298,0.6234898018587336,-0.5680647467311556,-0.8229838658936565,-0.8660254037844384,-0.5000000000000004,-0.4990686026885319,-0.8665624788845385,0.045508790127814225,16029.01089267101,12745.31,25736.34,12927.61,18480.290561177037,18429.072984887964,18170.49425978934,0.2347160537401427,3,0,0,0,87.02857142857144,-1.4285714285714448,0,0,0
Beverages,2023-08-02,12956.17,0.020797440910392505,0.0,4.106508775355681,4.106508775355681,73.1,0.0,0,-33,29,Labor_Day,0.0,0,13231.348181979549,2,31,8,214,1,0,0.9749279121818236,-0.22252093395631434,-0.5680647467311556,-0.8229838658936565,-0.8660254037844384,-0.5000000000000004,-0.5139010013093103,-0.8578494977869301,0.0,16702.93,15978.24,13571.451449248114,12486.24,17984.350301459832,18416.926439628372,17378.169125378776,0.26173850935135334,4,0,0,0,85.10714285714286,-12.007142857142867,0,0,0
Beverages,2023-08-03,13468.8,0.020268892551674984,0.04287552899164209,4.240129773996199,3.9661551437396056,68.6,0.0,0,-32,30,Labor_Day,0.16604523045854122,0,13747.445495610536,3,31,8,215,1,0,0.43388373911755823,-0.900968867902419,-0.5680647467311556,-0.8229838658936565,-0.8660254037844384,-0.5000000000000004,-0.5285813283559292,-0.8488826652214553,0.0,17713.36,20496.41896174582,15845.522049387228,13479.26,17417.79108654705,18341.99513413635,17248.1700241286,0.3134289598359656,5,0,0,0,83.37857142857142,-14.778571428571425,0,0,0
Beverages,2023-08-04,17712.9,0.0,0.0,4.194415742199188,4.194415742199188,77.9,0.0,0,-31,31,Labor_Day,0.0,0,17712.9,4,31,8,216,1,0,-0.433883739117558,-0.9009688679024191,-0.5680647467311556,-0.8229838658936565,-0.8660254037844384,-0.5000000000000004,-0.5431052396834317,-0.8396646346181327,0.02107198095098707,18147.095245325243,24928.670000000002,17358.92,18621.54,17355.76319435773,18354.637276993493,16854.435738414315,0.0,6,0,0,0,81.79999999999998,-3.8999999999999773,0,0,0
Beverages,2023-08-05,19248.28,0.03176013025579428,0.03927251177102903,4.086917054406939,3.936503334323897,64.4,0.0,0,-30,32,Labor_Day,0.14892447532974376,0,19879.660610428182,5,31,8,217,1,1,-0.9749279121818236,-0.2225209339563146,-0.5680647467311556,-0.8229838658936565,-0.8660254037844384,-0.5000000000000004,-0.5574684374327892,-0.8301981337405212,0.0,25476.57,30185.52,16381.507144998393,21929.03714040883,16556.20471013318,18479.57132933027,17085.965738414314,0.3162839424616422,7,0,0,0,79.66428571428571,-15.264285714285705,0,0,0
Beverages,2023-08-06,23588.19,0.017528232560446565,0.10513491133278746,3.9427410793282576,3.691153280518768,81.0,0.0,0,-29,33,Labor_Day,0.35961216184878964,1,24009.025787554005,6,31,8,218,1,1,-0.7818314824680299,0.6234898018587334,-0.5680647467311556,-0.8229838658936565,-0.8660254037844384,-0.5000000000000004,-0.5716666713027052,-0.8204859638785327,0.019769494283310804,22144.403661595232,26415.98442720455,14449.99,24662.943028491372,16822.579299555866,18820.965464600053,17423.669918190502,0.11099793519212112,8,0,0,0,79.48571428571428,1.5142857142857196,0,0,0
Beverages,2023-08-07,14630.78,0.0,0.0,4.1619552409372575,4.1619552409372575,85.5,0.4,0,-28,34,Labor_Day,0.0,0,14630.78,0,32,8,219,1,0,0.0,1.0,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,-0.5856957398073508,-0.8105309990194823,0.0060723232258682956,14484.575021318784,14298.289999999999,12876.369999999999,13874.42,16843.465725081754,18883.622964600054,17318.72260382331,0.0,1,0,0,0,80.05,5.450000000000003,0,0,1
Beverages,2023-08-08,13505.01,0.021775758773966106,0.0,4.1387015485364325,4.1387015485364325,84.4,0.0,0,-27,35,Labor_Day,0.0,0,13805.638248213743,1,32,8,220,2,0,0.7818314824680298,0.6234898018587336,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,-0.5995514915196489,-0.8003361849976323,0.0,14693.1,16029.01089267101,11263.710000000001,14548.32,16716.685474826572,18974.406116321974,16971.36559664,0.0,2,0,0,0,80.45000000000002,3.9499999999999886,0,0,0
Beverages,2023-08-09,13374.02,0.0,0.0,4.056284094086894,4.056284094086894,83.7,0.0,0,-26,36,Labor_Day,0.0,0,13374.02,2,32,8,221,2,0,0.9749279121818236,-0.22252093395631434,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,-0.6132298262997502,-0.7899045386224707,0.020797440910392505,13231.348181979549,16702.93,16451.904262073826,14850.1692584333,16737.06716311521,18864.481678390766,17154.428391209523,0.0,3,0,0,0,80.61428571428571,3.085714285714289,0,0,0
Beverages,2023-08-10,16594.45,0.0,0.0627822684329698,4.206739476150158,3.889786651561215,83.0,0.0,0,-25,37,Labor_Day,0.26197975829268216,1,16594.45,3,32,8,222,2,0,0.43388373911755823,-0.900968867902419,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,-0.6267266965083301,-0.7792391467859886,0.020268892551674984,13747.445495610536,17713.36,18015.58249354013,12744.628799429676,17143.782092313704,18813.72694647862,16641.789387139328,0.16604523045854122,4,0,0,0,80.59285714285714,2.4071428571428584,0,0,0
Beverages,2023-08-11,16614.67,0.0,0.0,4.046464347471241,4.046464347471241,67.2,0.0,0,-24,38,Labor_Day,0.0,0,16614.67,4,32,8,223,2,0,-0.433883739117558,-0.9009688679024191,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,-0.6400381082043503,-0.7683431655492202,0.0,17712.9,18147.095245325243,21556.39,16190.04094971683,16986.892092313705,18637.23694647862,16945.530815710757,0.0,1,0,0,0,79.74285714285713,-12.54285714285713,0,0,0
Beverages,2023-08-12,19619.26,0.0,0.0,4.210938241299622,4.210938241299622,78.6,0.11000000000000001,0,-23,39,Labor_Day,0.0,0,19619.26,5,32,8,224,2,1,-0.9749279121818236,-0.2225209339563146,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,-0.65316012232693,-0.7572198192083127,0.03176013025579428,19879.660610428182,25476.57,25719.537967754673,23210.476702395496,16949.69200510968,18419.369876201665,17490.7434970168,0.14892447532974376,2,0,0,0,78.80714285714286,-0.20714285714286973,0,0,0
Beverages,2023-08-13,18145.92,0.0,0.0,4.16398542482277,4.16398542482277,73.4,0.19,0,-22,40,Labor_Day,0.0,0,18145.92,6,32,8,225,2,1,-0.7818314824680299,0.6234898018587334,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,-0.666088855860977,-0.7458723993404063,0.017528232560446565,24009.025787554005,22144.403661595232,24900.23,21074.47,16112.105464030534,18178.14451905881,17378.888886419456,0.35961216184878964,3,0,0,0,77.67857142857143,-4.278571428571425,0,0,0
Beverages,2023-08-14,12851.26,0.007225945160241097,0.0,4.151478570972807,4.151478570972807,72.4,0.0,0,-21,41,Labor_Day,0.0,0,12944.798403373152,0,33,8,226,2,0,0.0,1.0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,-0.6788204829862355,-0.734304263829602,0.0,14630.78,14484.575021318784,17183.45,16000.61,15871.250950226697,18026.764104893566,17566.67159333606,0.0,4,0,0,0,77.05714285714285,-4.657142857142844,0,0,0
Beverages,2023-08-15,13955.6,0.0,0.015249734224147379,4.100434850525954,4.053313171773338,85.3,0.0,0,-20,42,Labor_Day,0.11493092378686692,0,13955.6,1,33,8,227,3,0,0.7818314824680298,0.6234898018587336,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,-0.6913512362094071,-0.722518835873311,0.021775758773966106,13805.638248213743,14693.1,12745.31,18364.808769142306,15892.674057624736,18069.988747750707,17957.084314805084,0.0,5,0,0,0,77.03571428571429,8.264285714285705,0,0,0
Beverages,2023-08-16,14556.75,0.0,0.026701234237680924,4.075757720645062,4.013009820186512,86.8,0.45,0,-19,43,Labor_Day,0.1792797155958576,0,14556.75,2,33,8,228,3,0,0.9749279121818236,-0.22252093395631434,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,-0.7036774074790128,-0.7105196029692745,0.0,13374.02,13231.348181979549,15978.24,14067.186984251899,16061.635486196163,18019.221247750706,17044.645984630744,0.0,6,0,0,0,78.01428571428572,8.785714285714278,0,1,1
Beverages,2023-08-17,15994.89,0.0,0.08159042804739627,4.080501941557584,3.7680106021360564,84.9,0.0,0,-18,44,Labor_Day,0.20972573115538776,1,15994.89,3,33,8,229,3,0,0.43388373911755823,-0.900968867902419,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,-0.7157953492826642,-0.6983101158835584,0.0,16594.45,13747.445495610536,20496.41896174582,14059.107747845877,15975.984057624735,17858.452356259786,16756.460106131697,0.26197975829268216,7,0,0,0,79.17857142857143,5.721428571428575,0,0,0
Beverages,2023-08-18,15686.76,0.01037038049922355,0.0,4.202932103251404,4.202932103251404,73.1,0.0,0,-17,45,Labor_Day,0.0,0,15851.142377805207,4,33,8,230,3,0,-0.433883739117558,-0.9009688679024191,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,-0.7277014757264236,-0.6858939875998223,0.0,16614.67,17712.9,24928.670000000002,18922.93,15866.90868302548,17534.2549411814,16363.941534703126,0.0,1,0,0,0,78.83571428571429,-5.735714285714295,0,0,0
Beverages,2023-08-19,20347.61,0.0,0.10535559632259096,4.413039467534516,3.7398172070331603,76.0,0.0,0,-16,46,Labor_Day,0.21038195640667381,1,20347.61,5,33,8,231,3,1,-0.9749279121818236,-0.2225209339563146,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,-0.7393922635959241,-0.673274892250183,0.0,19619.26,19879.660610428182,30185.52,16823.408391175104,15970.958683025481,17182.90101260997,15651.181283989257,0.0,2,0,0,0,79.66428571428573,-3.6642857142857252,0,0,0
Beverages,2023-08-20,22884.58,0.0,0.12990946335456618,4.007097604587892,3.5824127075961187,82.1,0.0,0,-15,47,Labor_Day,0.41136389656266353,1,22884.58,6,33,8,232,3,1,-0.7818314824680299,0.6234898018587334,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,-0.7508642533989489,-0.6604565640279754,0.0,18145.92,24009.025787554005,26415.98442720455,19057.16885050669,16647.91011159691,17056.779425924095,15440.369196074234,0.0,1,0,0,0,79.74285714285715,2.357142857142847,0,0,0
Beverages,2023-08-21,13529.19,0.0,0.0,4.081829015632126,4.081829015632126,76.5,0.0,0,-14,48,Labor_Day,0.0,0,13529.19,0,34,8,233,3,0,0.0,1.0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.7621140503891487,-0.6474427960827475,0.007225945160241097,12944.798403373152,14630.78,14298.289999999999,13252.98,16731.394625400746,17029.311568781235,15625.223803524821,0.0,1,0,0,0,79.10000000000001,-2.6000000000000085,0,0,0
Beverages,2023-08-22,11150.17,0.0,0.0,4.112052058399108,4.112052058399108,73.6,0.0,0,-13,49,Labor_Day,0.0,0,11150.17,1,34,8,234,4,0,0.7818314824680298,0.6234898018587336,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.7731383255706026,-0.6342374393978054,0.0,13955.6,13805.638248213743,16029.01089267101,13375.487014145237,16330.61891111503,16855.067251185843,15117.128089239108,0.11493092378686692,2,0,0,0,78.32857142857142,-4.728571428571428,0,0,0
Beverages,2023-08-23,13999.44,0.0,0.18167989789658606,4.096423592657992,3.3386171589720726,77.8,0.69,0,-12,50,Labor_Day,0.36352954118164726,1,13999.44,2,34,8,235,4,0,0.9749279121818236,-0.22252093395631434,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.7839338166829201,-0.620844401650647,0.0,14556.75,13374.02,16702.93,12591.502368846728,16251.003196829317,16758.514036900127,15711.032604785521,0.1792797155958576,3,0,0,0,77.90714285714286,-0.1071428571428612,0,0,1
Beverages,2023-08-24,14281.75,0.0,0.025910538477299516,4.07723635408826,3.9779989917202028,78.2,0.0,0,-11,51,Labor_Day,0.145937297600084,0,14281.75,3,34,8,236,4,0,0.43388373911755823,-0.900968867902419,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.7944973291665992,-0.6072676460566135,0.0,15994.89,16594.45,17713.36,15353.09,16006.26891111503,16635.95653690013,15558.484197570282,0.20972573115538776,1,0,0,0,77.5642857142857,0.6357142857143003,0,0,0
Beverages,2023-08-25,15417.04,0.02557573957127957,0.0,4.006832186982715,4.006832186982715,79.8,0.0,0,-10,52,Labor_Day,0.0,0,15821.691460367498,4,34,8,237,4,0,-0.433883739117558,-0.9009688679024191,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8048257371083452,-0.593511190196115,0.01037038049922355,15851.142377805207,16614.67,18147.095245325243,15366.26,16002.061637195357,16552.906401723067,16397.95936612497,0.0,2,0,0,0,78.46428571428571,1.335714285714289,0,0,0
Beverages,2023-08-26,20270.52,0.00038158961881589614,0.020839026476548003,4.262611797822649,4.129450418637508,86.8,0.11000000000000001,0,-9,53,Labor_Day,0.15131974907402473,0,20278.257972730065,5,34,8,238,4,1,-0.9749279121818236,-0.2225209339563146,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8149159841660791,-0.5795791048257612,0.0,20347.61,19619.26,25476.57,20980.739999999998,15992.154204728224,16367.252400749143,17356.168364104222,0.21038195640667381,3,0,0,0,79.05,7.75,0,1,0
Beverages,2023-08-27,15527.74,0.056506824560431844,0.029648356842050947,4.364281685551149,4.238276168972432,58.9,0.0,0,-8,54,Labor_Day,0.18806793519211423,0,16457.71310721534,6,34,8,239,4,1,-0.7818314824680299,0.6234898018587334,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8247650844733614,-0.5654755126737576,0.0,22884.58,18145.92,22144.403661595232,17989.329999999998,15074.030362901844,16164.156309521288,18700.321139539734,0.41136389656266353,4,0,0,0,78.0142857142857,-19.114285714285707,0,0,0
Beverages,2023-08-28,23618.54,0.0,0.1581235329633116,4.0918328313265775,3.4769605276194047,77.3,0.24,1,-7,55,Labor_Day,0.4191520729054378,1,23618.54,0,35,8,240,4,0,0.0,1.0,-0.8854560256532096,-0.4647231720437691,-0.8660254037844384,-0.5000000000000004,-0.8343701235229537,-0.5512045872199277,0.0,13529.19,12944.798403373152,14484.575021318784,19129.306179882828,16515.366077187555,16490.369344474188,20137.51209590933,0.0,5,1,0,0,78.36428571428571,-1.0642857142857167,0,0,0
Beverages,2023-08-29,17681.559999999998,0.016843926667104037,0.09290929440708613,4.2750242399426295,3.8485705786141047,68.3,0.0,1,-6,56,Labor_Day,0.18541463536022842,0,17984.489420951817,1,35,8,241,5,0,0.7818314824680298,0.6234898018587336,-0.8854560256532096,-0.4647231720437691,-0.8660254037844384,-0.5000000000000004,-0.8437282590292712,-0.5367705514607103,0.0,11150.17,13955.6,14693.1,20082.95,17491.69742303782,16607.91896665104,21560.560844707852,0.0,1,1,0,0,77.14999999999999,-8.849999999999994,0,0,0
Beverages,2023-08-30,20154.6,0.0,0.08468954812809501,4.111324685183532,3.7811477727168987,79.1,0.25,1,-5,57,Labor_Day,0.3222207337282804,1,20154.6,2,35,8,242,5,0,0.9749279121818236,-0.22252093395631434,-0.8854560256532096,-0.4647231720437691,-0.8660254037844384,-0.5000000000000004,-0.8528367217694595,-0.522177676659508,0.0,13999.44,14556.75,13231.348181979549,22000.57179689533,18371.005994466388,16855.17796015177,22246.33396334208,0.36352954118164726,2,1,0,0,76.60000000000001,2.499999999999986,0,0,0
Beverages,2023-08-31,21434.62,0.0,0.10496011981020678,4.043826753168472,3.6502251731078035,74.4,0.0,1,-4,58,Labor_Day,0.38545399918449685,1,21434.62,3,35,8,243,5,0,0.43388373911755823,-0.900968867902419,-0.8854560256532096,-0.4647231720437691,-0.8660254037844384,-0.5000000000000004,-0.8616928164028521,-0.5074302810827518,0.0,14281.75,15994.89,13747.445495610536,25413.426694587146,19392.844565894957,17129.719906737108,24078.872860300642,0.145937297600084,1,1,0,0,75.85,-1.4499999999999886,0,0,0
Beverages,2023-09-01,22091.95,0.03206595750940954,0.09567113696386817,4.390907918947852,3.722166671570414,75.5,0.0,1,-3,59,Labor_Day,0.191616403260011,0,22823.81756421669,4,35,9,244,1,0,-0.433883739117558,-0.9009688679024191,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,-0.8702939222685674,-0.49253272872205434,0.02557573957127957,15821.691460367498,15851.142377805207,17712.9,25327.601241589662,20393.14829501627,17312.252676887703,23808.899120317375,0.0,1,1,0,0,76.02142857142857,-0.5214285714285722,0,0,0
Beverages,2023-09-02,24969.510000000002,0.08440439119550204,0.024924612525521243,4.184358315401464,4.125785475966489,85.1,0.0,1,-2,60,Labor_Day,0.15018676778198692,0,27271.330006270928,5,35,9,245,1,1,-0.9749279121818236,-0.2225209339563146,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,-0.8786374941610001,-0.4774894280028391,0.00038158961881589614,20278.257972730065,20347.61,19879.660610428182,25781.1518304396,21392.158585522113,17576.240869596375,22062.489014892904,0.15131974907402473,2,1,0,0,76.67142857142858,8.428571428571416,0,0,0
Beverages,2023-09-03,25539.95,0.03402621774905589,0.21793019491157126,4.427511177586487,3.184799465151655,72.1,0.0,1,-1,61,Labor_Day,0.4717730457577246,1,26439.589219995145,6,35,9,246,1,1,-0.7818314824680299,0.6234898018587334,-0.8854560256532096,-0.4647231720437691,-1.0,-1.8369701987210297e-16,-0.886721063082993,-0.46230483047981086,0.056506824560431844,16457.71310721534,22884.58,24009.025787554005,30817.102278709914,22818.1408873478,17663.04670646927,20259.75880529107,0.18806793519211423,3,1,0,0,75.95714285714287,-3.8571428571428754,0,0,0
Beverages,2023-09-04,17188.75,0.026530473711002835,0.013652874645137312,4.201427776888954,4.1724836826412615,77.6,0.0,1,0,0,Labor_Day,0.16080052359828376,0,17657.203986164757,0,36,9,247,1,0,0.0,1.0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,-0.8945422369764496,-0.4469834295196741,0.0,23618.54,13529.19,14630.78,17239.489999999998,21966.521456799906,17771.133277403726,17866.804991778623,0.4191520729054378,1,0,1,0,76.03571428571429,1.5642857142857025,0,0,0
Beverages,2023-09-05,8948.34,0.0,0.05625081008927705,4.123397937494552,3.9236253875020397,84.4,0.66,1,-79,1,Thanksgiving,0.26592753516294637,1,8948.34,1,36,9,248,1,0,0.7818314824680298,0.6234898018587336,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,-0.9020987014301837,-0.43152975897147144,0.016843926667104037,17984.489420951817,11150.17,13805.638248213743,7858.079262028685,20675.642968092503,17597.658339967522,15614.964814408673,0.18541463536022842,2,0,0,1,76.80714285714285,7.592857142857156,0,0,1
Beverages,2023-09-06,8127.6,0.0,0.0,4.097564594714307,4.097564594714307,78.3,0.0,1,-78,2,Thanksgiving,0.0,0,8127.6,2,36,9,249,1,0,0.9749279121818236,-0.22252093395631434,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,-0.9093882203647925,-0.4159483918249421,0.0,20154.6,13999.44,13374.02,9381.460329682512,18957.500110949648,17410.286197110378,13540.017576547976,0.3222207337282804,1,0,0,1,76.84285714285714,1.4571428571428555,0,0,0
Beverages,2023-09-07,8914.29,0.006618833356330118,0.0,4.112658618914126,4.112658618914126,82.4,0.0,1,-77,3,Thanksgiving,0.0,0,8973.685327776699,3,36,9,250,1,0,0.43388373911755823,-0.900968867902419,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,-0.9164086366943458,-0.4002439388573056,0.0,21434.62,14281.75,16594.45,8662.75,17177.366586346317,17138.11603024526,10799.353491758504,0.38545399918449685,2,0,0,1,77.14285714285714,5.257142857142867,0,0,0
Beverages,2023-09-08,10326.98,0.002953628263054639,0.0,4.088475536894619,4.088475536894619,65.5,0.0,1,-76,4,Thanksgiving,0.0,0,10357.572418632308,4,36,9,251,2,0,-0.433883739117558,-0.9009688679024191,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,-0.9231578729647039,-0.38442104726885545,0.03206595750940954,22823.81756421669,15821.691460367498,16614.67,9564.72,15396.474422691406,16914.64825948213,9595.583491758503,0.191616403260011,3,0,0,1,76.12142857142858,-10.62142857142858,0,0,0
Beverages,2023-09-09,13047.17,0.0,0.07190540496929154,3.9668582842102937,3.7978805825324584,57.9,0.5,1,-75,5,Thanksgiving,0.20116393056885132,1,13047.17,5,36,9,252,2,1,-0.9749279121818236,-0.2225209339563146,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,-0.9296339319682695,-0.3684843993077793,0.08440439119550204,27271.330006270928,20278.257972730065,19619.26,11256.521165414715,13364.451564652702,16679.930759482126,9962.072168611548,0.15018676778198692,4,0,0,1,74.05714285714285,-16.15714285714285,0,0,1
Beverages,2023-09-10,14423.42,0.010750515481071756,0.22718363160040728,4.016000587932681,3.225465631590843,71.7,0.0,1,-74,6,Thanksgiving,0.5900202587181127,1,14580.164281828365,6,36,9,253,2,1,-0.7818314824680299,0.6234898018587334,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,-0.9358348973349941,-0.35243871088460327,0.03402621774905589,26439.589219995145,16457.71310721534,18145.92,11632.453685183615,11670.248002057446,16552.582340975998,10314.950692942619,0.4717730457577246,1,0,0,1,74.97142857142856,-3.271428571428558,0,0,0
Beverages,2023-09-11,9927.77,0.0,0.06503193008560569,4.151991071509513,3.864625630932223,84.4,0.0,1,-73,7,Thanksgiving,0.2492835752641328,1,9927.77,0,37,9,254,2,0,0.0,1.0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,-0.9417589340994617,-0.33628873017668287,0.026530473711002835,17657.203986164757,23618.54,12944.798403373152,8813.1,10566.043146891054,16444.831326569816,10826.873504230489,0.16080052359828376,1,0,0,1,75.47857142857143,8.921428571428578,0,0,0
Beverages,2023-09-12,10398.79,0.0,0.0,4.1618969707052464,4.1618969707052464,75.3,0.0,0,-72,8,Thanksgiving,0.0,0,10398.79,1,37,9,255,2,0,0.7818314824680298,0.6234898018587336,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,-0.9474042892438845,-0.32003923622313857,0.0,8948.34,17984.489420951817,13955.6,10423.5,10773.250289748195,16317.802397998386,11398.466147283483,0.26592753516294637,1,0,0,0,75.97857142857143,-0.6785714285714306,0,0,0
Beverages,2023-09-13,12448.06,0.0,0.0,4.2249850097123565,4.2249850097123565,84.2,0.0,0,-71,9,Thanksgiving,0.0,0,12448.06,2,37,9,256,2,0,0.9749279121818236,-0.22252093395631434,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,-0.9527692922168511,-0.30369503751065885,0.0,8127.6,20154.6,14556.75,11851.61,11390.458861176767,16242.49204085553,12660.229791694917,0.0,2,0,0,0,76.34285714285714,7.857142857142861,0,0,0
Beverages,2023-09-14,10816.35,0.0,0.0,4.210508119652193,4.210508119652193,67.4,0.0,0,-70,10,Thanksgiving,0.0,0,10816.35,3,37,9,257,2,0,0.43388373911755823,-0.900968867902419,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,-0.9578523554276669,-0.28726097055059635,0.006618833356330118,8973.685327776699,21434.62,15994.89,12246.20967901509,11653.696671494383,16057.544183712673,13307.23806898105,0.0,3,0,0,0,75.84285714285714,-8.442857142857136,0,0,0
Beverages,2023-09-15,13392.11,0.0,0.0,4.222017001055099,4.222017001055099,60.9,0.0,0,-69,11,Thanksgiving,0.0,0,13392.11,4,37,9,258,3,0,-0.433883739117558,-0.9009688679024191,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,-0.9626519747161487,-0.2707418984477642,0.002953628263054639,10357.572418632308,22823.81756421669,15851.142377805207,13565.868501370966,12087.202040261196,15969.721598791059,13449.931989802275,0.0,4,0,0,0,74.8,-13.899999999999999,0,0,0
Beverages,2023-09-16,16025.49,0.061513272917083965,0.0,4.142651220025098,4.142651220025098,88.0,0.0,0,-68,12,Thanksgiving,0.0,0,17075.883480858367,5,37,9,259,3,1,-0.9749279121818236,-0.2225209339563146,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,-0.9671667297977312,-0.2541427094613622,0.0,13047.17,27271.330006270928,20347.61,20088.866676294747,12662.732537526677,15852.874223107428,13311.70261999415,0.20116393056885132,5,0,0,0,75.00714285714287,12.992857142857133,0,1,0
